"","geneID","EE_028-20120223_EMB-0","EE_118-20120223_EMB-60","EE_118-20120223_EMB-90","EE_199-20120223_EMB-150","EE_378-20120223_EMB-300","EE_467-20120223_EMB-390","EE_574-20120223_EMB-480","EE_674-20120223_EMB-570","EE_674-20120223_EMB-600","EE_285-20120411_EMB-180","EE_199-20120419_EMB-120","EE_285-20120419_EMB-180","EE_378-20120419_EMB-270","EE_467-20120419_EMB-330","EE_574-20120419_EMB-420","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"320","WBGene00020754",0,0,0,0,0.0735113690478028,0.0732767309667538,0.12812502542481,0.0719174767091656,0,0,0,0.168743306163974,0,0.222254350323308,0,"T24A6.17","T24A6.17","UBC core domain-containing protein","","T24A6.17 | WBGene00020754",NA,"T24A6.17 | WBGene00020754",NA,NA,NA,NA,NA
"321","WBGene00020871",0,0,0,0,0.0735113690478028,0.0732767309667538,0.192187538137215,0.359587383545828,0,0,0,0,0,0,0.262785914359647,"T28A11.4","T28A11.4","Cold-shock protein","","T28A11.4 | WBGene00020871",NA,"T28A11.4 | WBGene00020871",54.4444,"CBN30139 | WBGene00192104",53.3333,"CRE26160 | WBGene00054294",55.5556
"322","WBGene00020875",0.052290069749724,0,0,0,0,0.219830192900261,0.0640625127124049,0,0.143278237597442,0,0,0,0,0,0.175190609573098,"T28A11.13","T28A11.13","Thioredoxin domain-containing protein","Thioredoxin-like fold, Thioredoxin domain, Thioredoxin-like superfamily","T28A11.13 | WBGene00020875",NA,"T28A11.13 | WBGene00020875",63.9344,"CBN11610 | WBGene00150335",63.1148,"CRE26292 | WBGene00054058",62.2951
"323","WBGene00020913",0,0,0,0,0,0,0.192187538137215,0.0719174767091656,0.0716391187987209,0,0,0,0.128436330065442,0,0.350381219146196,"W01B11.1","W01B11.1","","","W01B11.1 | WBGene00020913",NA,"W01B11.1 | WBGene00020913",67.9688,"CBN07915 | WBGene00146640",62.5,"CRE01230 | WBGene00057146",70.3125
"324","WBGene00020988",0,0,0,0,0,0,0.25625005084962,0,0.0716391187987209,0,0,0,0,0,0.525571828719294,"W03D8.7","W03D8.7","BTB domain-containing protein","Protein of unknown function DUF1265, SKP1/BTB/POZ domain superfamily","W03D8.7 | WBGene00020988",NA,"W03D8.7 | WBGene00020988",62.5,NA,NA,"CRE24759 | WBGene00070232",57.9545
"325","WBGene00021023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W04B5.6","W04B5.6","XK-related protein","","W04B5.6 | WBGene00021023",NA,"W04B5.6 | WBGene00021023",NA,NA,NA,NA,NA
"326","WBGene00021086",0,0,0,0.0538747327341852,0,0,0,0,0,0,0,0,0,0,0,"W08E12.5","W08E12.5","CC domain-containing protein","","W08E12.5 | WBGene00021086",NA,"W08E12.5 | WBGene00021086",80.1418,"CBN13573 | WBGene00152298",81.5603,"CRE10758 | WBGene00079707",56.0284
"327","WBGene00021106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.1","W09B7.1","CCHC-type domain-containing protein","","W09B7.1 | WBGene00021106",NA,"W09B7.1 | WBGene00021106",NA,NA,NA,NA,NA
"328","WBGene00021107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.2","W09B7.2","Retrotransposon protein","","W09B7.2 | WBGene00021107",NA,"W09B7.2 | WBGene00021107",NA,NA,NA,NA,NA
"329","WBGene00021108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W09B7.3","W09B7.3","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","W09B7.3 | WBGene00021108",NA,"W09B7.3 | WBGene00021108",40.3315,NA,NA,"CRE05590 | WBGene00053179",43.0939
"330","WBGene00021145",0,0,0,0,0.147022738095606,0.0732767309667538,0.12812502542481,0.0719174767091656,0,0,0,0,0,0.111127175161654,0.0875953047865491,"clec-129","W10G11.15","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","clec-129 | WBGene00021145",NA,"clec-129 | WBGene00021145",NA,"CBN12236 | WBGene00150961",53.5545,"CRE06345 | WBGene00067418",54.5024
"331","WBGene00021150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y1B5A.1","Y1B5A.1","","","Y1B5A.1 | WBGene00021150",NA,"Y1B5A.1 | WBGene00021150",NA,NA,NA,NA,NA
"332","WBGene00021162",0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0.350381219146196,"Y5H2A.1","Y5H2A.1","Sushi domain-containing protein","Protein of unknown function DUF282, Caenorhabditis species","Y5H2A.1 | WBGene00021162",NA,"Y5H2A.1 | WBGene00021162",NA,NA,NA,NA,NA
"333","WBGene00021216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.1","Y19D10A.1","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","Y19D10A.1 | WBGene00021216",NA,"Y19D10A.1 | WBGene00021216",54.8295,NA,NA,"CRE04877 | WBGene00055901",59.0909
"334","WBGene00021217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.2","Y19D10A.2","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","Y19D10A.2 | WBGene00021217",NA,"Y19D10A.2 | WBGene00021217",56.25,NA,NA,"CRE04877 | WBGene00055901",60.7955
"335","WBGene00021219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.4","Y19D10A.4","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","Y19D10A.4 | WBGene00021219",NA,"Y19D10A.4 | WBGene00021219",82.5263,"CBN05714 | WBGene00144439",85.2632,"CRE15892 | WBGene00061136",86.1053
"336","WBGene00021220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.5","Y19D10A.5","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","Y19D10A.5 | WBGene00021220",NA,"Y19D10A.5 | WBGene00021220",85.3557,"CBN22679 | WBGene00161404",85.7741,"CRE15890 | WBGene00082007",33.682
"337","WBGene00021221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.6","Y19D10A.6","Metalloendopeptidase","Peptidase M12A, Peptidase, metallopeptidase, Metallopeptidase, catalytic domain superfamily","Y19D10A.6 | WBGene00021221",NA,"Y19D10A.6 | WBGene00021221",64.7059,"Cbn-nas-3 | WBGene00163977",64.7059,"Cre-nas-3.2 | WBGene00071266",66.1765
"338","WBGene00021222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"irld-53","Y19D10A.7","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily","irld-53 | WBGene00021222",NA,"irld-53 | WBGene00021222",32.419,"CBN30928 | WBGene00192893",19.202,"CRE16011 | WBGene00061149",36.1596
"339","WBGene00021223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.8","Y19D10A.8","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","Y19D10A.8 | WBGene00021223",NA,"Y19D10A.8 | WBGene00021223",NA,"CBN08565 | WBGene00147290",46.9432,"CRE16013 | WBGene00061148",53.2751
"340","WBGene00021224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"clec-209","Y19D10A.9","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","clec-209 | WBGene00021224",NA,"clec-209 | WBGene00021224",40.8784,"CBN08960 | WBGene00147685",25.3378,"CRE24278 | WBGene00072469",17.9054
"341","WBGene00021227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mct-1","Y19D10A.12","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily","mct-1 | WBGene00021227",NA,"mct-1 | WBGene00021227",69.4853,"Cbn-mct-1.2 | WBGene00161657",72.0588,"Cre-mct-1 | WBGene00061138",62.3162
"342","WBGene00021228",0,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,"str-265","Y19D10A.13","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-265 | WBGene00021228",NA,"str-265 | WBGene00021228",NA,NA,NA,NA,NA
"343","WBGene00021236",0,0,0,0.10774946546837,0,0,0.12812502542481,0.143834953418331,0,0,0,0,0,0.222254350323308,0.175190609573098,"pud-1.2","Y19D10B.7","PUD1_2 domain-containing protein","Up-regulated in Daf-2","pud-1.2 | WBGene00021236",NA,"pud-1.2 | WBGene00021236",55.6291,NA,NA,"CRE19395 | WBGene00068632",60.2649
"344","WBGene00021241",0.052290069749724,0,0.112329486647506,0,0.0735113690478028,0.146553461933508,0.0640625127124049,0,0,0,0,0,0,0,0,"Y22D7AL.1","Y22D7AL.1","COX3 domain-containing protein","","Y22D7AL.1 | WBGene00021241",NA,"Y22D7AL.1 | WBGene00021241",NA,NA,NA,NA,NA
"345","WBGene00021243",0,0,0,0,0,0.146553461933508,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.350381219146196,"Y22D7AL.3","Y22D7AL.3","","","Y22D7AL.3 | WBGene00021243",NA,"Y22D7AL.3 | WBGene00021243",NA,NA,NA,NA,NA
"346","WBGene00021257",0.052290069749724,0,0,0,0,0.0732767309667538,0.12812502542481,0,0.0716391187987209,0,0.0940553271056166,0,0,0,0,"Y22D7AR.3","Y22D7AR.3","Ovule protein","","Y22D7AR.3 | WBGene00021257",NA,"Y22D7AR.3 | WBGene00021257",NA,NA,NA,NA,NA
"347","WBGene00021267",0,0.127615992249115,0,0,0.147022738095606,0,0.12812502542481,0.143834953418331,0.143278237597442,0,0,0,0,0,0.175190609573098,"Y23B4A.1","Y23B4A.1","","","Y23B4A.1 | WBGene00021267",NA,"Y23B4A.1 | WBGene00021267",62.0968,"CBN05938 | WBGene00144663",57.2581,"CRE00209 | WBGene00051603",66.129
"348","WBGene00021280",0.052290069749724,0,0,0,0,0.146553461933508,0,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"nspd-8","Y23H5B.9","Nematode Specific Peptide family, group D","Protein of unknown function DUF780, Caenorhabditis species","nspd-8 | WBGene00021280",NA,"nspd-8 | WBGene00021280",84.507,"CBN16095 | WBGene00154820",87.3239,"CRE11888 | WBGene00057463",85.9155
"349","WBGene00021383",0,0,0,0,0.0735113690478028,0,0,0.0719174767091656,0.143278237597442,0.212605372537764,0,0,0,0,0.175190609573098,"Y37F4.2","Y37F4.2","Sec-independent protein translocase protein TatA","","Y37F4.2 | WBGene00021383",NA,"Y37F4.2 | WBGene00021383",NA,NA,NA,NA,NA
"350","WBGene00021385",0.104580139499448,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0.256872660130884,0,0.262785914359647,"Y37F4.4","Y37F4.4","Signal recognition particle-docking protein FtsY","","Y37F4.4 | WBGene00021385",NA,"Y37F4.4 | WBGene00021385",NA,NA,NA,NA,NA
"351","WBGene00021404",0,0,0,0,0.0735113690478028,0.146553461933508,0,0,0.143278237597442,0,0,0.0843716530819868,0,0,0.350381219146196,"trpl-3","Y38C1AB.2","TRP-channel-Like","","trpl-3 | WBGene00021404",NA,"trpl-3 | WBGene00021404",NA,"CBN32572 | WBGene00194537",12.6582,NA,NA
"352","WBGene00021405",0,0,0,0,0,0,0,0.143834953418331,0,0,0,0,0,0,0,"Y38C1AB.3","Y38C1AB.3","","","Y38C1AB.3 | WBGene00021405",NA,"Y38C1AB.3 | WBGene00021405",NA,NA,NA,NA,NA
"353","WBGene00021408",0,0,0,0,0,0,0,0,0.143278237597442,0,0.0940553271056166,0.0843716530819868,0.256872660130884,0,0.175190609573098,"trpl-4","Y38C1AB.6","TRP-channel-Like","","trpl-4 | WBGene00021408",NA,"trpl-4 | WBGene00021408",NA,"CBN32572 | WBGene00194537",12.6582,NA,NA
"354","WBGene00021409",0,0,0,0,0,0,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0,"Y38C1AB.7","Y38C1AB.7","","","Y38C1AB.7 | WBGene00021409",NA,"Y38C1AB.7 | WBGene00021409",NA,NA,NA,NA,NA
"355","WBGene00021414",0.052290069749724,0,0,0,0,0,0,0,0.0716391187987209,0.212605372537764,0,0,0,0,0,"Y38C9B.3","Y38C9B.3","Recep_L_domain domain-containing protein","","Y38C9B.3 | WBGene00021414",NA,"Y38C9B.3 | WBGene00021414",NA,NA,NA,NA,NA
"356","WBGene00021566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875953047865491,"Y45G12C.3","Y45G12C.3","GST N-terminal domain-containing protein","Glutathione S-transferase, N-terminal, Thioredoxin-like superfamily, Glutathione transferase family","Y45G12C.3 | WBGene00021566",NA,"Y45G12C.3 | WBGene00021566",66.1417,"CBN30082 | WBGene00192047",52.7559,"CRE08771 | WBGene00080998",61.4173
"357","WBGene00021567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.4","Y45G12C.4","CHK domain-containing protein","Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, CHK kinase-like","Y45G12C.4 | WBGene00021567",NA,"Y45G12C.4 | WBGene00021567",NA,"CBN07150 | WBGene00145875",53.11,"CRE05040 | WBGene00063754",53.3493
"358","WBGene00021568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srt-2","Y45G12C.5","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","srt-2 | WBGene00021568",NA,"srt-2 | WBGene00021568",57.2254,"Cbn-srt-2 | WBGene00149649",66.185,"CRE08842 | WBGene00075245",19.6532
"359","WBGene00021569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.6","Y45G12C.6","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","Y45G12C.6 | WBGene00021569",NA,"Y45G12C.6 | WBGene00021569",NA,"CBN10716 | WBGene00149441",41.4201,"CRE15898 | WBGene00061129",68.3432
"360","WBGene00021570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-73","Y45G12C.7","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)","srd-73 | WBGene00021570",NA,"srd-73 | WBGene00021570",64.1176,"CBN07729 | WBGene00146454",57.9412,"CRE15895 | WBGene00061132",48.8235
"361","WBGene00021571",0,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,"srbc-81","Y45G12C.8","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)","srbc-81 | WBGene00021571",NA,"srbc-81 | WBGene00021571",NA,NA,NA,NA,NA
"362","WBGene00021572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-72","Y45G12C.9","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd), ","srd-72 | WBGene00021572",NA,"srd-72 | WBGene00021572",73.9938,"Cbn-srd-72.1 | WBGene00142557",81.7337,"Cre-srd-72 | WBGene00061131",77.3994
"363","WBGene00021573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.10","Y45G12C.10","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","Y45G12C.10 | WBGene00021573",NA,"Y45G12C.10 | WBGene00021573",NA,"CBN28096 | WBGene00190061",33.3333,NA,NA
"364","WBGene00021592",0.052290069749724,0.127615992249115,0,0,0,0.0732767309667538,0.0640625127124049,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,"Y46E12A.2","Y46E12A.2","DUF72 domain-containing protein","","Y46E12A.2 | WBGene00021592",NA,"Y46E12A.2 | WBGene00021592",NA,NA,NA,NA,NA
"365","WBGene00021619",0,0,0,0,0,0.219830192900261,0,0,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"Y47D7A.6","Y47D7A.6","Secreted protein","","Y47D7A.6 | WBGene00021619",NA,"Y47D7A.6 | WBGene00021619",NA,NA,NA,"CRE18643 | WBGene00057901",54.7009
"366","WBGene00021620",0.104580139499448,0,0.112329486647506,0,0,0,0,0,0.143278237597442,0,0,0,0,0,0,"Y47D7A.7","Y47D7A.7","Extensin-like","","Y47D7A.7 | WBGene00021620",NA,"Y47D7A.7 | WBGene00021620",80.1653,"CBN08583 | WBGene00147308",79.3388,NA,NA
"367","WBGene00021623",0,0,0,0,0.0735113690478028,0,0,0.287669906836662,0.286556475194883,0,0,0,0,0,0.350381219146196,"Y47D7A.11","Y47D7A.11","Extensin-like","","Y47D7A.11 | WBGene00021623",NA,"Y47D7A.11 | WBGene00021623",85.2713,"CBN08583 | WBGene00147308",82.9457,NA,NA
"368","WBGene00021631",0.052290069749724,0,0.112329486647506,0,0,0,0.12812502542481,0.215752430127497,0.0716391187987209,0,0,0,0,0,0.262785914359647,"Y47D9A.4","Y47D9A.4","PEST proteolytic signal-containing nuclear protein","","Y47D9A.4 | WBGene00021631",NA,"Y47D9A.4 | WBGene00021631",59.5506,NA,NA,"CRE03669 | WBGene00060434",55.0562
"369","WBGene00021718",0.052290069749724,0.127615992249115,0,0,0,0.0732767309667538,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.350381219146196,"Y49F6B.6","Y49F6B.6","Neuropeptide-Like Protein","","Y49F6B.6 | WBGene00021718",NA,"Y49F6B.6 | WBGene00021718",NA,NA,NA,NA,NA
"370","WBGene00021728",0,0,0,0,0,0,0.0640625127124049,0,0.143278237597442,0,0,0,0,0.111127175161654,0,"Y49F6C.6","Y49F6C.6","DUF4455 domain-containing protein","","Y49F6C.6 | WBGene00021728",NA,"Y49F6C.6 | WBGene00021728",NA,NA,NA,NA,NA
"371","WBGene00021729",0,0,0.0561647433237531,0,0.0735113690478028,0,0.192187538137215,0,0,0,0.188110654211233,0,0,0,0.262785914359647,"Y49F6C.7","Y49F6C.7","Cytosolic protein","","Y49F6C.7 | WBGene00021729",NA,"Y49F6C.7 | WBGene00021729",NA,NA,NA,NA,NA
"372","WBGene00021958",0.104580139499448,0,0,0,0,0,0,0.143834953418331,0.0716391187987209,0,0,0,0,0,0.175190609573098,"Y57E12AL.4","Y57E12AL.4","","Protein of unknown function DUF4473","Y57E12AL.4 | WBGene00021958",NA,"Y57E12AL.4 | WBGene00021958",48.1132,NA,NA,"CRE26970 | WBGene00052280",50
"373","WBGene00021961",0,0,0,0,0,0.0732767309667538,0,0.143834953418331,0,0,0,0,0,0,0,"Y57E12B.1","Y57E12B.1","Secreted protein","","Y57E12B.1 | WBGene00021961",NA,"Y57E12B.1 | WBGene00021961",NA,NA,NA,NA,NA
"374","WBGene00021987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxa-40","Y59E1A.1","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224","fbxa-40 | WBGene00021987",NA,"fbxa-40 | WBGene00021987",NA,NA,NA,NA,NA
"375","WBGene00021997",0.104580139499448,0,0,0.0538747327341852,0,0,0,0.143834953418331,0.143278237597442,0,0,0,0,0,0.0875953047865491,"Y59E9AR.1","Y59E9AR.1","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold","Y59E9AR.1 | WBGene00021997",NA,"Y59E9AR.1 | WBGene00021997",NA,NA,NA,NA,NA
"376","WBGene00021998",0,0,0,0,0,0,0,0.0719174767091656,0,0,0,0,0,0,0.175190609573098,"Y59E9AR.2","Y59E9AR.2","RNase NYN domain-containing protein","Ribonuclease Zc3h12a-like, NYN domain","Y59E9AR.2 | WBGene00021998",NA,"Y59E9AR.2 | WBGene00021998",76.2402,"CBN07106 | WBGene00145831",72.0627,"CRE13542 | WBGene00064046",75.9791
"377","WBGene00021999",0,0,0,0,0,0,0.192187538137215,0.287669906836662,0,0,0,0,0,0.222254350323308,0.0875953047865491,"thn-5","Y59E9AR.4","THaumatiN family","Thaumatin family, Osmotin/thaumatin-like superfamily","thn-5 | WBGene00021999",NA,"thn-5 | WBGene00021999",80.6034,"Cbn-thn-5.1 | WBGene00150936",75,"Cre-thn-5 | WBGene00064045",83.1897
"378","WBGene00022000",0.104580139499448,0.0638079961245576,0,0,0,0,0,0,0,0,0,0,0,0,0,"tbx-42","Y59E9AR.5","Putative T-box protein 30/42","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, Transcription factor, T-box, conserved site, T-box superfamily, T-box transcription factor, DNA-binding domain","tbx-42 | WBGene00022000",NA,"tbx-42 | WBGene00022000",NA,NA,NA,"Cre-tbx-30 | WBGene00085738",27.5974
"379","WBGene00022002",0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0.168743306163974,0.128436330065442,0,0,"Y59E9AR.7","Y59E9AR.7","Major sperm protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold","Y59E9AR.7 | WBGene00022002",NA,"Y59E9AR.7 | WBGene00022002",NA,NA,NA,NA,NA
"380","WBGene00022003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y59E9AR.8","Y59E9AR.8","RNase NYN domain-containing protein","Ribonuclease Zc3h12a-like, NYN domain","Y59E9AR.8 | WBGene00022003",NA,"Y59E9AR.8 | WBGene00022003",76.2402,"CBN07106 | WBGene00145831",72.0627,"CRE13542 | WBGene00064046",75.9791
"381","WBGene00022006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mpst-5","Y59H11AM.2","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","mpst-5 | WBGene00022006",NA,"mpst-5 | WBGene00022006",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333
"382","WBGene00022007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mpst-6","Y59H11AM.3","MercaptoPyruvate SulfurTransferase homolog","Rhodanese-like domain, Rhodanese-like domain superfamily, Sulfurtransferase TST/MPST-like","mpst-6 | WBGene00022007",NA,"mpst-6 | WBGene00022007",93,"Cbn-mpst-5 | WBGene00191175",92.6667,"Cre-mpst-5 | WBGene00056208",92.3333
"383","WBGene00022095",0.052290069749724,0,0,0,0,0,0,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0,"Y69A2AR.24","Y69A2AR.24","","","Y69A2AR.24 | WBGene00022095",NA,"Y69A2AR.24 | WBGene00022095",NA,NA,NA,NA,NA
"384","WBGene00022096",0,0,0,0,0.147022738095606,0.0732767309667538,0,0.143834953418331,0.0716391187987209,0,0.0940553271056166,0,0,0.111127175161654,0.350381219146196,"Y69A2AR.25","Y69A2AR.25","DX domain-containing protein","","Y69A2AR.25 | WBGene00022096",NA,"Y69A2AR.25 | WBGene00022096",NA,NA,NA,NA,NA
"385","WBGene00022225",0,0,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0.111127175161654,0.262785914359647,"Y73B3B.3","Y73B3B.3","Signal transduction histidine kinase","","Y73B3B.3 | WBGene00022225",NA,"Y73B3B.3 | WBGene00022225",NA,NA,NA,NA,NA
"386","WBGene00022291",0.104580139499448,0.0638079961245576,0,0.0538747327341852,0,0.146553461933508,0.12812502542481,0.287669906836662,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"Y75D11A.2","Y75D11A.2","DEK_C domain-containing protein","","Y75D11A.2 | WBGene00022291",NA,"Y75D11A.2 | WBGene00022291",NA,NA,NA,NA,NA
"387","WBGene00022318",0,0,0,0.161624198202556,0,0,0,0,0.214917356396163,0,0,0,0,0,0,"Y82E9BL.1","Y82E9BL.1","Bee-milk protein","","Y82E9BL.1 | WBGene00022318",NA,"Y82E9BL.1 | WBGene00022318",NA,NA,NA,NA,NA
"388","WBGene00022338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y82E9BR.5","Y82E9BR.5","","","Y82E9BR.5 | WBGene00022338",NA,"Y82E9BR.5 | WBGene00022338",NA,NA,NA,NA,NA
"389","WBGene00022433",0,0,0,0,0.147022738095606,0,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.525571828719294,"Y108F1.5","Y108F1.5","HA2 domain-containing protein","Helicase-associated domain, P-loop containing nucleoside triphosphate hydrolase","Y108F1.5 | WBGene00022433",NA,"Y108F1.5 | WBGene00022433",89.7959,"Cbn-ddx-35 | WBGene00155977",91.1565,"Cre-ddx-35 | WBGene00063495",0
"390","WBGene00022440",0,0,0,0,0.0735113690478028,0.219830192900261,0.192187538137215,0.0719174767091656,0,0.212605372537764,0,0,0,0,0.0875953047865491,"Y110A2AL.3","Y110A2AL.3","8.9 kDa family member","CC domain","Y110A2AL.3 | WBGene00022440",NA,"Y110A2AL.3 | WBGene00022440",NA,NA,NA,"CRE06665 | WBGene00079338",35.3982
"391","WBGene00022481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srz-9","Y119D3B.3","Serpentine Receptor, class Z","7TM GPCR, serpentine receptor class z (Srz)","srz-9 | WBGene00022481",NA,"srz-9 | WBGene00022481",NA,NA,NA,NA,NA
"392","WBGene00022482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxa-208","Y119D3B.4","FTH domain-containing protein","Domain of unknown function DUF38/FTH, Caenorhabditis species","fbxa-208 | WBGene00022482",NA,"fbxa-208 | WBGene00022482",NA,NA,NA,NA,NA
"393","WBGene00022495",0,0,0,0,0.0735113690478028,0.146553461933508,0.320312563562024,0.143834953418331,0,0,0,0,0,0,0.175190609573098,"fbxa-78","Y119D3B.19","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224","fbxa-78 | WBGene00022495",NA,"fbxa-78 | WBGene00022495",NA,NA,NA,"CRE25939 | WBGene00083110",12.9964
"394","WBGene00022571",0.104580139499448,0,0,0,0,0.146553461933508,0.0640625127124049,0,0.143278237597442,0.106302686268882,0,0,0.128436330065442,0,0.175190609573098,"ZC239.13","ZC239.13","BTB domain-containing protein","Potassium channel tetramerisation-type BTB domain, SKP1/BTB/POZ domain superfamily, BTB/POZ domain, BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1/2/3","ZC239.13 | WBGene00022571",NA,"ZC239.13 | WBGene00022571",NA,NA,NA,"CRE22163 | WBGene00069283",55.9524
"395","WBGene00022582",0,0,0,0.215498930936741,0,0,0.192187538137215,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,"ZC262.5","ZC262.5","Putative ATP synthase subunit epsilon, mitochondrial","ATP synthase, F1 complex, epsilon  subunit, mitochondrial, ATP synthase, F1 complex, epsilon  subunit superfamily, mitochondrial","ZC262.5 | WBGene00022582",NA,"ZC262.5 | WBGene00022582",81.4815,NA,NA,"CRE00969 | WBGene00062982",79.6296
"396","WBGene00022651",0.104580139499448,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0.256872660130884,0.222254350323308,0.175190609573098,"ZK84.4","ZK84.4","","","ZK84.4 | WBGene00022651",NA,"ZK84.4 | WBGene00022651",NA,NA,NA,NA,NA
"397","WBGene00022728",0.052290069749724,0,0.112329486647506,0.215498930936741,0,0.146553461933508,0,0,0.0716391187987209,0,0,0,0,0,0,"ZK402.1","ZK402.1","Protein FAR1-RELATED SEQUENCE","","ZK402.1 | WBGene00022728",NA,"ZK402.1 | WBGene00022728",NA,NA,NA,NA,NA
"398","WBGene00022729",0.104580139499448,0.0638079961245576,0,0,0,0,0.12812502542481,0,0,0.212605372537764,0,0,0,0.111127175161654,0.0875953047865491,"ZK402.2","ZK402.2","SPK domain-containing protein","SPK domain","ZK402.2 | WBGene00022729",NA,"ZK402.2 | WBGene00022729",NA,NA,NA,NA,NA
