"","geneID","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"124","WBGene00063010",0,0,0,0,0,0,"CRE01068","CRE01068","CCHC-type domain-containing protein","Protein of unknown function DUF1759",NA,NA,NA,NA,NA,NA,NA,NA
"125","WBGene00083506",0,0,0.0875099206277844,0,0,0,"CRE01086","CRE01086","Transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"126","WBGene00085738",0.184508875589582,0,0,0,0,0,"Cre-tbx-30","CRE01116","T-box domain-containing protein","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, T-box superfamily, T-box transcription factor, DNA-binding domain","tbx-39 | WBGene00006558",21.0648,NA,NA,NA,NA,NA,NA
"127","WBGene00085748",0,0,0,0,0,0,"CRE01122","CRE01122","","",NA,NA,NA,NA,NA,NA,NA,NA
"128","WBGene00077415",0,0,0,0,0,0.377753549682937,"CRE01124","CRE01124","","",NA,NA,NA,NA,NA,NA,NA,NA
"129","WBGene00077412",0,0,0,0,0,0,"CRE01125","CRE01125","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"130","WBGene00077411",0,0,0,0,0,0,"CRE01126","CRE01126","","",NA,NA,NA,NA,NA,NA,NA,NA
"131","WBGene00077409",0,0,0,0,0,0,"CRE01127","CRE01127","","",NA,NA,NA,NA,NA,NA,NA,NA
"132","WBGene00077407",0,0,0,0,0,0.0944383874207342,"CRE01128","CRE01128","","",NA,NA,NA,NA,NA,NA,NA,NA
"133","WBGene00077399",0,0,0,0,0,0.472191937103671,"CRE01132","CRE01132","Bestrophin homolog","",NA,NA,NA,NA,NA,NA,NA,NA
"134","WBGene00077420",0,0,0.0875099206277844,0,0.100284698732655,0.283315162262202,"CRE01161","CRE01161","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"135","WBGene00077410",0.830289940153117,0,0,0,0,0,"CRE01164","CRE01164","Phage protein","",NA,NA,NA,NA,NA,NA,NA,NA
"136","WBGene00077401",0.161445266140884,0,0,0,0,0,"CRE01168","CRE01168","Zf-RVT domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"137","WBGene00077381",0.230636094486977,0,0,0,0,0,"CRE01176","CRE01176","SlpA domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"138","WBGene00077371",0,0,0,0.991587756195662,0,0,"CRE01180","CRE01180","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,NA,NA,NA,NA
"139","WBGene00078762",0,0,0,0,0,0.566630324524405,"CRE01227","CRE01227","MARVEL domain-containing protein","","B0244.9 | WBGene00015084",25.2809,"CBG21140 | WBGene00039994",24.1573,NA,NA,"CJA04956 | WBGene00124160",20.7865
"140","WBGene00078766",0,0,0.0875099206277844,0,0,0.236095968551835,"CRE01232","CRE01232","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"141","WBGene00057140",0.0922544377947908,0,0.350039682511138,0,0.100284698732655,0.377753549682937,"CRE01235","CRE01235","Plasma membrane proteolipid 3","Proteolipid membrane potential modulator","W10C8.6 | WBGene00044433",88.3721,"CBG04231 | WBGene00026949",88.3721,"CBN17138 | WBGene00155863",87.2093,"CJA08297 | WBGene00127501",80.2326
"142","WBGene00078767",0,0,0,0,0,0,"CRE01237","CRE01237","Nucleotide exchange factor GrpE","",NA,NA,NA,NA,NA,NA,NA,NA
"143","WBGene00080043",0.653622691776093,0,0,0,0,0,"CRE01265","CRE01265","Phage protein","",NA,NA,NA,NA,NA,NA,NA,NA
"144","WBGene00080039",0.276763313384372,0,0,0,0.150427048098983,0.472191937103671,"CRE01272","CRE01272","Ion_trans_2 domain-containing protein","",NA,NA,"CBG16323 | WBGene00036295",15.6977,"CBN11153 | WBGene00149878",18.0233,NA,NA
"145","WBGene00080057",0,0,0.0437549603138922,0,0,0,"CRE01273","CRE01273","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"146","WBGene00080058",0,0,0,0,0,0,"CRE01282","CRE01282","Coiled-coil domain-containing protein 152","",NA,NA,NA,NA,NA,NA,NA,NA
"147","WBGene00070225",0.184508875589582,0,0.437549603138922,0,0,0,"CRE01288","CRE01288","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes","Y55H10A.2 | WBGene00021953",75,"CBG21061 | WBGene00039938",79.6116,"CBN31594 | WBGene00193559",81.3107,"CJA11919 | WBGene00131123",48.0583
"148","WBGene00080037",0,0,0,0,0,0,"CRE01299","CRE01299","Transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"149","WBGene00080054",0.345954141730466,0,0,0,0,0,"CRE01300","CRE01300","","",NA,NA,NA,NA,NA,NA,NA,NA
"150","WBGene00080047",0,0,0.0437549603138922,0,0,0,"CRE01315","CRE01315","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"151","WBGene00080050",0,0,0,0,0.250711746831639,0,"CRE01331","CRE01331","","",NA,NA,NA,NA,NA,NA,NA,NA
"152","WBGene00080060",0,0,0.0875099206277844,0,0,0,"CRE01332","CRE01332","DUF3967 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"153","WBGene00070261",0.0922544377947908,0,0.306284722197246,0,0.250711746831639,0.188876774841468,"Cre-sru-1.2","CRE01339","CRE-SRU-1 protein","7TM GPCR, serpentine receptor class u (Sru)","sru-1 | WBGene00005664",76.8293,"Cbr-sru-1 | WBGene00040379",84.7561,"Cbn-sru-1.1 | WBGene00147776",81.0976,NA,NA
"154","WBGene00070263",0,0,0,0,0,0,"CRE01340","CRE01340","Serpentine Receptor, class U","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,"CBG21678 | WBGene00040383",62.6506,"CBN06475 | WBGene00145200",65.3614,NA,NA
"155","WBGene00070264",0.0922544377947908,0,0.175019841255569,0,0,0.0472191937103671,"Cre-sru-3","CRE01341","CRE-SRU-3 protein","7TM GPCR, serpentine receptor class u (Sru)","sru-3 | WBGene00005666",66.369,"Cbr-sru-3 | WBGene00040384",82.7381,"Cbn-sru-3 | WBGene00162732",74.4048,NA,NA
"156","WBGene00070266",0,0,0.0437549603138922,0,0,0.188876774841468,"Cre-sru-4.1","CRE01342","CRE-SRU-4 protein","7TM GPCR, serpentine receptor class u (Sru)","sru-4 | WBGene00005667",70.1754,"Cbr-sru-4 | WBGene00040386",80.4094,"CBN21265 | WBGene00159990",53.5088,NA,NA
"157","WBGene00081059",0,0,0.0875099206277844,0,0,0,"CRE01353","CRE01353","Transmembrane protein","",NA,NA,"CBG30340 | WBGene00271149",48.3051,NA,NA,NA,NA
"158","WBGene00070253",0,0,0.437549603138922,0,0,0,"Cre-hsp-12.6","CRE01357","CRE-HSP-12.6 protein","Alpha crystallin/Small heat shock protein, animal type, Alpha crystallin/Hsp20 domain, HSP20-like chaperone","hsp-12.6 | WBGene00002013",89.0909,"Cbr-hsp-12.6 | WBGene00040366",90.9091,"Cbn-hsp-12.6.1 | WBGene00139060",93.6364,"Cjp-hsp-12.6.2 | WBGene00135237",83.6364
"159","WBGene00070259",0.138381656692186,0,0.0875099206277844,0.495793878097831,0,0,"CRE01363","CRE01363","CRE-CNG-3 protein","Cyclic nucleotide-binding domain, RmlC-like jelly roll fold, Cyclic nucleotide-binding, conserved site, Cyclic nucleotide-binding domain superfamily","cng-3 | WBGene00000563",74.7788,"Cbr-cng-3 | WBGene00045213",76.2537,"CBN31929 | WBGene00193894",21.6814,"Cjp-cng-3.2 | WBGene00129079",42.3304
"160","WBGene00070269",0,0,0,0,0,0.0944383874207342,"CRE01367","CRE01367","CW domain-containing protein","PAN-3 domain, C-type lectin fold",NA,NA,"CBG21684 | WBGene00040388",53.8983,"CBN15153 | WBGene00153878",59.661,NA,NA
"161","WBGene00081063",0.0152219822361405,0.279684706954894,0.0481304563452814,0,0.0200569397465311,0.196904037772231,"CRE01369","CRE01369","","",NA,NA,NA,NA,NA,NA,NA,NA
"162","WBGene00081066",0,0,0,0,0,0,"CRE01380","CRE01380","SPK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"163","WBGene00081733",0,0,0,0,0,0.944383874207342,"CRE01382","CRE01382","HSCB_C domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"164","WBGene00081735",0,0,0,0,0,0.424972743393304,"CRE01383","CRE01383","Mediator of RNA polymerase II transcription subunit 28","",NA,NA,NA,NA,NA,NA,NA,NA
"165","WBGene00074608",0.0922544377947908,0,0,0,0.100284698732655,0.0944383874207342,"CRE01393","CRE01393","","",NA,NA,"CBG26666 | WBGene00088080",18.3288,NA,NA,NA,NA
"166","WBGene00082254",0,0,0,0,0,0,"CRE01398","CRE01398","","",NA,NA,NA,NA,NA,NA,NA,NA
"167","WBGene00082251",0.230636094486977,0,0.218774801569461,0,0,0.0472191937103671,"CRE01401","CRE01401","G protein-coupled receptor","",NA,NA,NA,NA,NA,NA,NA,NA
"168","WBGene00082253",0,0,0,0,0,0,"CRE01403","CRE01403","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"169","WBGene00071759",0,0,0,0,0,0.0944383874207342,"CRE01404","CRE01404","Armadillo repeat-containing protein 1","",NA,NA,NA,NA,NA,NA,NA,NA
"170","WBGene00082252",0,0,0,0,0,0,"CRE01405","CRE01405","Crp/Fnr family transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"171","WBGene00072292",0,0,0,0,0,0,"CRE01406","CRE01406","Urocanase_C domain-containing protein","Urocanase, Urocanase, C-terminal domain, Urocanase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"172","WBGene00072293",0,0,0,0,0,0,"CRE01407","CRE01407","Transposable element Tc3 transposase","Homeobox-like domain superfamily, Tc3 transposase, DNA binding domain, Winged helix-like DNA-binding domain superfamily, Ribonuclease H superfamily, Tc1-like transposase, DDE domain",NA,NA,NA,NA,NA,NA,"CJA16795 | WBGene00135999",70.7602
"173","WBGene00072294",0.392081360627861,0,0,0,0,0,"CRE01408","CRE01408","Homeobox domain-containing protein","Homeobox domain, Homeobox-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"174","WBGene00082781",0.0613492011335359,0,0.218774801569461,0,0.376067620247458,0.236095968551835,"CRE01409","CRE01409","ATP-dependent DNA helicase","",NA,NA,NA,NA,NA,NA,NA,NA
"175","WBGene00072364",0,0,0,0,0,0,"CRE01418","CRE01418","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class d (Srd)",NA,NA,"CBG21665 | WBGene00040371",34.3109,NA,NA,NA,NA
"176","WBGene00072363",0,0,0,0,0,0,"CRE01420","CRE01420","Nucleoporin GLE1","",NA,NA,NA,NA,"CBN03384 | WBGene00142109",24.3402,NA,NA
"177","WBGene00083523",0.211262662550071,0,0.0568814484080599,0,0.0125355873415819,0.0864111244899718,"CRE01421","CRE01421","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA35074 | WBGene00210921",22.8454
"178","WBGene00072366",0,0,0.350039682511138,0,0.250711746831639,0,"CRE01422","CRE01422","Protein containing ALS2cr12 (ALS2CR12) signature","",NA,NA,NA,NA,"CBN03384 | WBGene00142109",24.5146,NA,NA
"179","WBGene00072436",0,0,0,0,0,0,"CRE01428","CRE01428","T-box domain-containing protein","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, T-box superfamily, T-box transcription factor, DNA-binding domain",NA,NA,NA,NA,"CBN16172 | WBGene00154897",19.1549,NA,NA
"180","WBGene00072375",0.230636094486977,0,0,0,0,0,"CRE01431","CRE01431","Protein kinase domain-containing protein","Protein kinase domain, Protein kinase-like domain superfamily",NA,NA,"CBG00227 | WBGene00023661",33.4507,"CBN13083 | WBGene00151808",30.2817,NA,NA
"181","WBGene00073072",0,0,0,0,0,0,"CRE01432","CRE01432","RRM domain-containing protein","RNA recognition motif domain, Nucleotide-binding alpha-beta plait domain superfamily, RNA-binding domain superfamily","EEED8.4 | WBGene00017135",61.7486,"CBG05418 | WBGene00027872",66.1202,NA,NA,"CJA34234 | WBGene00210081",30.6011
"182","WBGene00084366",0.0461272188973954,0,0,0,0,0.0155823339244211,"CRE01433","CRE01433","Miff domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"183","WBGene00073073",0,0,0,0,0,0,"CRE01435","CRE01435","RRM domain-containing protein","RNA recognition motif domain, Nucleotide-binding alpha-beta plait domain superfamily, RNA-binding domain superfamily","EEED8.4 | WBGene00017135",58.3756,"CBG05418 | WBGene00027872",62.9442,NA,NA,"CJA34234 | WBGene00210081",28.934
"184","WBGene00084365",0,0,0,0,0,0,"CRE01436","CRE01436","FBA_2 domain-containing protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"185","WBGene00084565",0.138381656692186,0,0.131264880941677,0,0,0.0472191937103671,"CRE01438","CRE01438","C6 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"186","WBGene00084831",0.138381656692186,0,0,0,0,0,"CRE01441","CRE01441","Ion_trans domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"187","WBGene00073330",0,0,0,0,0,0,"CRE01442","CRE01442","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,"CBN17420 | WBGene00156145",27.2727,NA,NA
"188","WBGene00073331",0,0,0,0,0,0,"CRE01443","CRE01443","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-86 | WBGene00006145",64.9275,"CBG19146 | WBGene00038414",70.1449,"Cbn-str-86 | WBGene00141558",75.3623,NA,NA
"189","WBGene00085085",0,0,0,0,0,0,"CRE01444","CRE01444","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"190","WBGene00068036",0,0,0.306284722197246,0,0,0,"Cre-str-84.1","CRE01445","CRE-STR-84 protein","7TM GPCR, serpentine receptor class r (Str)","str-87 | WBGene00006146",40.5063,"Cbr-str-84 | WBGene00038413",87.3418,NA,NA,NA,NA
"191","WBGene00085369",0,0,0,0,0,0,"CRE01449","CRE01449","Signal recognition particle-docking protein FtsY","",NA,NA,NA,NA,NA,NA,NA,NA
"192","WBGene00086064",0.645781064563536,0,0,0,0,0,"CRE01460","CRE01460","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"193","WBGene00074762",0,0,0,0,0,0,"CRE01466","CRE01466","Thaumatin-like protein","Thaumatin family, Osmotin/thaumatin-like superfamily",NA,NA,"CBG11083 | WBGene00032269",80.2575,"CBN01984 | WBGene00140709",72.9614,"CJA11371 | WBGene00130575",21.8884
"194","WBGene00073426",0,0,0.0875099206277844,0,0,0.283315162262202,"CRE01467","CRE01467","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"195","WBGene00086383",0,0,0.0144391369035844,0,0.0501423493663277,0,"CRE01468","CRE01468","Mediator of RNA polymerase II transcription subunit 4","",NA,NA,NA,NA,NA,NA,NA,NA
"196","WBGene00073213",0,0,0.437549603138922,0,0.0501423493663277,0.0944383874207342,"CRE01469","CRE01469","","","F42A9.9 | WBGene00018338",69.7917,"CBG03506 | WBGene00026361",58.3333,"CBN09081 | WBGene00147806",53.6458,"CJA16556 | WBGene00135760",61.4583
"197","WBGene00078515",0,0,0.568814484080599,0,0,0.118047984275918,"CRE01472","CRE01472","Peptidase_C39_2 domain-containing protein","",NA,NA,"CBG22629 | WBGene00041152",34.7003,NA,NA,NA,NA
"198","WBGene00078514",0,0,0.131264880941677,0,0,0.0944383874207342,"CRE01473","CRE01473","VWFA domain-containing protein","",NA,NA,"CBG22629 | WBGene00041152",44.2857,NA,NA,NA,NA
"199","WBGene00079180",0,0,0.276968898786938,0,0.150427048098983,0.267732828337781,"CRE01484","CRE01484","","",NA,NA,NA,NA,NA,NA,NA,NA
"200","WBGene00079449",0.0922544377947908,0,0.0437549603138922,0,0,0,"CRE01486","CRE01486","Acyl_transf_3 domain-containing protein","Acyltransferase 3 domain, SGNH domain",NA,NA,NA,NA,NA,NA,NA,NA
"201","WBGene00073601",0,0,0,0,0,0,"CRE01487","CRE01487","Acyl_transf_3 domain-containing protein","Acyltransferase 3 domain, SGNH domain",NA,NA,"CBG19160 | WBGene00038428",60.2719,NA,NA,NA,NA
"202","WBGene00073600",0,0,0,0,0,0,"CRE01488","CRE01488","SGNH domain-containing protein","",NA,NA,NA,NA,"Cbn-oac-56 | WBGene00193586",2.06186,NA,NA
"203","WBGene00079676",0.0461272188973954,0,0.28003174600891,0,0.0406153029867255,0.0188876774841468,"CRE01490","CRE01490","ULP_PROTEASE domain-containing protein","Reverse transcriptase domain, Ulp1 protease family, C-terminal catalytic domain, Zinc finger C2H2-type, Papain-like cysteine peptidase superfamily, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CBN30795 | WBGene00192760",56.6471,"CJA17931 | WBGene00137135",23.1765
"204","WBGene00073866",0.50739940787135,0,0,0,0,0,"CRE01491","CRE01491","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"205","WBGene00079749",0.276763313384372,0,0,0,0,0,"CRE01492","CRE01492","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"206","WBGene00073865",0.415144970076559,0,0,0,0,0,"CRE01493","CRE01493","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"207","WBGene00073864",0,0,0,0,0,0,"CRE01494","CRE01494","","",NA,NA,NA,NA,"CBN21184 | WBGene00159909",49.8772,NA,NA
"208","WBGene00066404",0,0,0,0,0,0,"CRE01495","CRE01495","Rab-GAP TBC domain-containing protein","","tbc-17 | WBGene00012894",56.213,"Cbr-tbc-17 | WBGene00029811",57.9882,"Cbn-tbc-17 | WBGene00193325",59.7633,"Cjp-tbc-17 | WBGene00132493",49.1124
"209","WBGene00073868",0.714971892909629,0,0,0,0,0,"CRE01497","CRE01497","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"210","WBGene00081295",0,0,0,0,0,0,"CRE01503","CRE01503","MSP domain-containing protein","","nadk-1 | WBGene00022307",91.4286,"Cbr-nadk-1 | WBGene00034605",77.1429,"CBN24003 | WBGene00162728",94.2857,"Cjp-nadk-1 | WBGene00138091",87.1429
"211","WBGene00081296",0,0,0.262529761883353,0,0.150427048098983,0.0944383874207342,"CRE01504","CRE01504","CUB_2 domain-containing protein","",NA,NA,NA,NA,"CBN29483 | WBGene00191448",2.6087,NA,NA
"212","WBGene00081294",0,0,0,0,0,0,"CRE01505","CRE01505","NfeD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"213","WBGene00081363",0.245858076723118,0,0.0730707837242,0,0.0501423493663277,0.0944383874207342,"CRE01506","CRE01506","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"214","WBGene00081606",0,0,0.0437549603138922,0,0,0,"CRE01507","CRE01507","Integrase catalytic domain-containing protein","Integrase, catalytic core, Retrotransposon, Pao, Ribonuclease H-like superfamily, Ribonuclease H superfamily, Domain of unknown function DUF5641, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA38943 | WBGene00214790",18.5603
"215","WBGene00075258",0,0,0,0,0,0,"CRE01510","CRE01510","Methyltransf_12 domain-containing protein","Methyltransferase type 12, O-methyltransferase COMT-type, S-adenosyl-L-methionine-dependent methyltransferase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"216","WBGene00082278",0.330732159494325,0,0,0,0.0250711746831639,0,"CRE01513","CRE01513","DDE_3 domain-containing protein","Transposase, Tc1-like, Homeobox-like domain superfamily, Tc3 transposase, DNA binding domain, Winged helix-like DNA-binding domain superfamily, Ribonuclease H superfamily, Tc1-like transposase, DDE domain",NA,NA,NA,NA,NA,NA,NA,NA
"217","WBGene00082345",0,0,0,0,0,0,"CRE01517","CRE01517","Enoyl reductase (ER) domain-containing protein","Alcohol dehydrogenase, zinc-type, conserved site, GroES-like superfamily, Alcohol dehydrogenase-like, C-terminal, Alcohol dehydrogenase-like, N-terminal, Polyketide synthase, enoylreductase domain, NAD(P)-binding domain superfamily",NA,NA,NA,NA,NA,NA,"CJA41540 | WBGene00217388",28.863
"218","WBGene00076190",0,0,0,0,0,0,"CRE01521","CRE01521","AB hydrolase-1 domain-containing protein","Alpha/beta hydrolase fold-1, Alpha/Beta hydrolase fold",NA,NA,NA,NA,NA,NA,NA,NA
"219","WBGene00084007",0,0,0,0,0,0,"CRE01523","CRE01523","HTH gntR-type domain-containing protein","Transcription regulator HTH, GntR, Winged helix-like DNA-binding domain superfamily, Winged helix DNA-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"220","WBGene00084103",0,0,0,0,0,0,"CRE01524","CRE01524","Type I-F CRISPR-associated protein Csy3","CRISPR-associated protein Csy3",NA,NA,NA,NA,NA,NA,NA,NA
"221","WBGene00077952",0,0,0,0,0,0,"CRE01544","CRE01544","Plasmid maintenance system killer protein","",NA,NA,NA,NA,NA,NA,NA,NA
"222","WBGene00053902",0,0,0,0,0,0.236095968551835,"CRE01563","CRE01563","","",NA,NA,NA,NA,"CBN23191 | WBGene00161916",39.8551,NA,NA
"223","WBGene00053894",0.138381656692186,0,0.39379464282503,0,0.200569397465311,0.236095968551835,"CRE01569","CRE01569","ShKT domain-containing protein","ShKT domain","M05D6.8 | WBGene00010880",51.5723,"CBG00624 | WBGene00023993",45.283,"CBN21742 | WBGene00160467",47.7987,"CJA14189 | WBGene00133393",41.5094
"224","WBGene00077932",0.184508875589582,0,0.0875099206277844,0,0,0.141657581131101,"CRE01573","CRE01573","Chromo domain-containing protein","",NA,NA,NA,NA,"CBN24023 | WBGene00162748",22.0588,NA,NA
"225","WBGene00053862",0,0,0.437549603138922,0,0,0.188876774841468,"CRE01584","CRE01584","EXPERA domain-containing protein","","F49E12.7 | WBGene00009900",92.7273,"CBG00647 | WBGene00024011",90.4545,"CBN16728 | WBGene00155453",92.2727,"CJA17563 | WBGene00136766",80
"226","WBGene00053854",0,0,0.0437549603138922,0,0,0,"Cre-sra-13","CRE01588","CRE-SRA-13 protein","7TM GPCR, serpentine receptor class a (Sra)","sra-13 | WBGene00005039",57.6408,"Cbr-sra-13 | WBGene00024038",61.126,NA,NA,NA,NA
"227","WBGene00053842",0,0,0.0437549603138922,0,0,0.739924765441452,"CRE01597","CRE01597","WD_REPEATS_REGION domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"228","WBGene00077935",0,0,0,0,0,0,"CRE01598","CRE01598","","",NA,NA,NA,NA,NA,NA,NA,NA
"229","WBGene00078004",0,0,0.0875099206277844,0,0,0.424972743393304,"Cre-sre-2","CRE01631","CRE-SRE-2 protein","7TM GPCR, serpentine receptor class e (Sre)","sre-2 | WBGene00005150",61.3811,"CBG31297 | WBGene00303236",63.4271,"Cbn-sre-2 | WBGene00139958",65.2174,NA,NA
"230","WBGene00077991",0.184508875589582,0,0,0,0.100284698732655,0.188876774841468,"Cre-chil-5","CRE01641","GH18 domain-containing protein","Glycoside hydrolase family 18, catalytic domain, Chitinase II, Glycoside hydrolase superfamily, Chitinase insertion domain superfamily","chil-5 | WBGene00007470",39.6061,"CBG30890 | WBGene00271493",61.2691,"CBN24315 | WBGene00163040",45.9519,NA,NA
"231","WBGene00053730",0.138381656692186,0,0.656324404708383,0,0,0.0472191937103671,"Cre-stg-1","CRE01655","CRE-STG-1 protein","","stg-1 | WBGene00007670",95.3052,"CBG30146 | WBGene00270470",97.6526,"Cbn-stg-1 | WBGene00147084",97.1831,"Cjp-stg-1 | WBGene00136924",92.4883
